"ItemId","Batch","Priority","Block","LawNumber","LawTitle","ImageKind","PromptPath","OutputFolder","OutputFilename","OutputPath","Status","NeedsUploadLogo","CreatedDate","Notes"
"IMG-02702","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0522","La Ley del Anzuelo Emocional","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional\Ley 0522 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional","Ley 0522 - La Ley del Anzuelo Emocional - Principio 2 - Tipos de anzuelos.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional\Ley 0522 - La Ley del Anzuelo Emocional - Principio 2 - Tipos de anzuelos.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02703","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0522","La Ley del Anzuelo Emocional","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional\Ley 0522 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional","Ley 0522 - La Ley del Anzuelo Emocional - Principio 3 - La regla del anzuelo.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional\Ley 0522 - La Ley del Anzuelo Emocional - Principio 3 - La regla del anzuelo.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02704","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0522","La Ley del Anzuelo Emocional","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional\Ley 0522 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional","Ley 0522 - La Ley del Anzuelo Emocional - Principio 4 - Como desactivar un.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0522 - La Ley del Anzuelo Emocional\Ley 0522 - La Ley del Anzuelo Emocional - Principio 4 - Como desactivar un.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02705","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0523","La Ley del Vinculo Karmico","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - La Ley del Vinculo Karmico - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico","Ley 0523 - La Ley del Vinculo Karmico - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - La Ley del Vinculo Karmico - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02706","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0523","La Ley del Vinculo Karmico","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico","Ley 0523 - La Ley del Vinculo Karmico - Principio 1 - Un vinculo karmico no es.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - La Ley del Vinculo Karmico - Principio 1 - Un vinculo karmico no es.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02707","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0523","La Ley del Vinculo Karmico","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico","Ley 0523 - La Ley del Vinculo Karmico - Principio 2 - Como se reconoce un.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - La Ley del Vinculo Karmico - Principio 2 - Como se reconoce un.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02708","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0523","La Ley del Vinculo Karmico","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico","Ley 0523 - La Ley del Vinculo Karmico - Principio 3 - La trampa es confundir.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - La Ley del Vinculo Karmico - Principio 3 - La trampa es confundir.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02709","Lote 0271","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0523","La Ley del Vinculo Karmico","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico","Ley 0523 - La Ley del Vinculo Karmico - Principio 4 - Como romper el vinculo.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0523 - La Ley del Vinculo Karmico\Ley 0523 - La Ley del Vinculo Karmico - Principio 4 - Como romper el vinculo.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02710","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0524","La Ley de la Disonancia Afectiva","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - La Ley de la Disonancia Afectiva - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva","Ley 0524 - La Ley de la Disonancia Afectiva - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - La Ley de la Disonancia Afectiva - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02711","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0524","La Ley de la Disonancia Afectiva","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva","Ley 0524 - La Ley de la Disonancia Afectiva - Principio 1 - Que es la.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - La Ley de la Disonancia Afectiva - Principio 1 - Que es la.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02712","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0524","La Ley de la Disonancia Afectiva","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva","Ley 0524 - La Ley de la Disonancia Afectiva - Principio 2 - El sistema.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - La Ley de la Disonancia Afectiva - Principio 2 - El sistema.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02713","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0524","La Ley de la Disonancia Afectiva","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva","Ley 0524 - La Ley de la Disonancia Afectiva - Principio 3 - Por que es.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - La Ley de la Disonancia Afectiva - Principio 3 - Por que es.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02714","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0524","La Ley de la Disonancia Afectiva","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva","Ley 0524 - La Ley de la Disonancia Afectiva - Principio 4 - Como salir.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0524 - La Ley de la Disonancia Afectiva\Ley 0524 - La Ley de la Disonancia Afectiva - Principio 4 - Como salir.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02715","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0525","La Ley del Silencio Dirigido","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - La Ley del Silencio Dirigido - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido","Ley 0525 - La Ley del Silencio Dirigido - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - La Ley del Silencio Dirigido - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02716","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0525","La Ley del Silencio Dirigido","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido","Ley 0525 - La Ley del Silencio Dirigido - Principio 1 - El silencio dirigido.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - La Ley del Silencio Dirigido - Principio 1 - El silencio dirigido.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02717","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0525","La Ley del Silencio Dirigido","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido","Ley 0525 - La Ley del Silencio Dirigido - Principio 2 - Que provoca en ti el.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - La Ley del Silencio Dirigido - Principio 2 - Que provoca en ti el.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02718","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0525","La Ley del Silencio Dirigido","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido","Ley 0525 - La Ley del Silencio Dirigido - Principio 3 - Como distinguir un.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - La Ley del Silencio Dirigido - Principio 3 - Como distinguir un.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02719","Lote 0272","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0525","La Ley del Silencio Dirigido","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido","Ley 0525 - La Ley del Silencio Dirigido - Principio 4 - Como responder al.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0525 - La Ley del Silencio Dirigido\Ley 0525 - La Ley del Silencio Dirigido - Principio 4 - Como responder al.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02720","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0526","La Ley del Favor Envenenado","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - La Ley del Favor Envenenado - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado","Ley 0526 - La Ley del Favor Envenenado - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - La Ley del Favor Envenenado - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02721","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0526","La Ley del Favor Envenenado","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado","Ley 0526 - La Ley del Favor Envenenado - Principio 1 - No todo lo que parece.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - La Ley del Favor Envenenado - Principio 1 - No todo lo que parece.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02722","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0526","La Ley del Favor Envenenado","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado","Ley 0526 - La Ley del Favor Envenenado - Principio 2 - Como se reconoce un.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - La Ley del Favor Envenenado - Principio 2 - Como se reconoce un.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02723","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0526","La Ley del Favor Envenenado","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado","Ley 0526 - La Ley del Favor Envenenado - Principio 3 - La formula del control.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - La Ley del Favor Envenenado - Principio 3 - La formula del control.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02724","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0526","La Ley del Favor Envenenado","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado","Ley 0526 - La Ley del Favor Envenenado - Principio 4 - Como desactivar el.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0526 - La Ley del Favor Envenenado\Ley 0526 - La Ley del Favor Envenenado - Principio 4 - Como desactivar el.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02725","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0527","La Ley de la Victima Estrategica","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - La Ley de la Victima Estrategica - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica","Ley 0527 - La Ley de la Victima Estrategica - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - La Ley de la Victima Estrategica - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02726","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0527","La Ley de la Victima Estrategica","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica","Ley 0527 - La Ley de la Victima Estrategica - Principio 1 - No toda.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - La Ley de la Victima Estrategica - Principio 1 - No toda.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02727","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0527","La Ley de la Victima Estrategica","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica","Ley 0527 - La Ley de la Victima Estrategica - Principio 2 - Como actua.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - La Ley de la Victima Estrategica - Principio 2 - Como actua.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02728","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0527","La Ley de la Victima Estrategica","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica","Ley 0527 - La Ley de la Victima Estrategica - Principio 3 - Por que.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - La Ley de la Victima Estrategica - Principio 3 - Por que.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-02729","Lote 0273","1-Leyes","Bloque 6.50 - Perfeccionador de Bloques 3","0527","La Ley de la Victima Estrategica","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica","Ley 0527 - La Ley de la Victima Estrategica - Principio 4 - Como.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 6.50 - Perfeccionador de Bloques 3\Ley 0527 - La Ley de la Victima Estrategica\Ley 0527 - La Ley de la Victima Estrategica - Principio 4 - Como.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
